,Filename,precision,recall,f_measure,cosine_sim,binary_crossentropy,euclidean_distance,binary_accuracy,soft_accuracy,accum_energy,roc_auc_measure,average_precision_score,Precision,Recall,Accuracy,Substitution Error,Miss Error,False Alarm Error,Total Error,Chroma Precision,Chroma Recall,Chroma Accuracy,Chroma Substitution Error,Chroma Miss Error,Chroma False Alarm Error,Chroma Total Error
0,Schubert_D911-17_HU33.npy,0.5011640941622834,0.21213227242864444,0.29808949865367357,0.5566955757468428,0.16439623456724436,1.4421531538291188,0.9553654129649198,0.9360234748005046,0.2873940740105208,0.9360556128192217,0.42259154290891215,0.5011640941622834,0.21213227242864444,0.17514992616701322,0.14238265566829694,0.6454850719030586,0.06876414336812905,0.8566318709394847,0.645166853496594,0.2730856266880794,0.23742582426300257,0.08142930140886197,0.6454850719030586,0.06876414336812905,0.7956785166800496
1,Schubert_D911-23_SC06.npy,0.5459849958321756,0.21049060915518103,0.3038424864056903,0.5377833449764194,0.18584868511111832,1.6054927798370515,0.9511674403806384,0.929789360885551,0.2507171638944721,0.9215229049570358,0.4078765123688459,0.5459849958321756,0.21049060915518103,0.17913577245654552,0.14007712633007213,0.6494322645147469,0.034956794972505895,0.8244661858173249,0.7864221543021209,0.30318503177890455,0.2801200844550013,0.04738270370634864,0.6494322645147469,0.034956794972505895,0.7317717631936014
2,Schubert_D911-20_HU33.npy,0.696101517530089,0.2801779743569492,0.3995419646712095,0.6236327332623934,0.16448460639532045,1.478809067056366,0.957507040756682,0.9366863806736906,0.32129294344318327,0.9435457968259333,0.5547136176652103,0.696101517530089,0.2801779743569492,0.24964226230969527,0.1030987547060527,0.6167232709369981,0.019219124345101757,0.7390411499881526,0.8308477237048666,0.33441276360477057,0.3130962064630629,0.048863965458231316,0.6167232709369981,0.019219124345101757,0.6848063607403312
3,Schubert_D911-23_HU33.npy,0.5193406234698874,0.2170532060027285,0.3061528840140472,0.5540714061817029,0.17522523266920095,1.5642431392497207,0.9508237524378436,0.9322492878370118,0.2507909662168117,0.942722281286427,0.4359555692728722,0.5193406234698874,0.2170532060027285,0.18074410678784436,0.16592769440654842,0.6170190995907231,0.034959072305593454,0.817905866302865,0.7412273543332789,0.3097885402455662,0.27955433812440367,0.07319236016371078,0.6170190995907231,0.034959072305593454,0.7251705320600272
4,Schubert_D911-21_HU33.npy,0.7664016591773246,0.2552789739102402,0.3829890140261176,0.6530447844344236,0.19299638889102722,1.6484672557231421,0.9479257781976371,0.9297590338888927,0.278997193714283,0.9521712807541667,0.6099118424669683,0.7664016591773246,0.2552789739102402,0.23684997649873948,0.05464342459760057,0.6900776014921592,0.023165311902733323,0.7678863379924932,0.8230902177670238,0.27416123609735876,0.2589048840951594,0.03576116241048196,0.6900776014921592,0.023165311902733323,0.7490040758053745
5,Schubert_D911-17_SC06.npy,0.4746720484359233,0.1819236570367792,0.26303575921939215,0.519572537046773,0.1730391360692101,1.4755399355168237,0.955386641211038,0.9323301672108,0.2548180737443409,0.9170258770379747,0.370112549482334,0.4746720484359233,0.1819236570367792,0.15143418214596144,0.13396759098116565,0.6841087519820551,0.06737053795877325,0.8854468809219941,0.6323915237134208,0.24237150481494374,0.2124406779661017,0.07351974320300113,0.6841087519820551,0.06737053795877325,0.8249990331438295
6,Schubert_D911-22_SC06.npy,0.8081705150976909,0.1881201764057332,0.3051984348798212,0.659210025316939,0.19354695618820775,1.6410287014841392,0.9463020563331606,0.9235977267837729,0.28786532441791784,0.95126435501852,0.634656177877504,0.8081705150976909,0.1881201764057332,0.18007915567282323,0.04203417861080485,0.769845644983462,0.0026185226019845645,0.8144983461962514,0.9061574896388396,0.21092888643880925,0.20641985299076135,0.019225468577728777,0.769845644983462,0.0026185226019845645,0.7916896361631753
7,Schubert_D911-24_HU33.npy,0.5709258483452032,0.23410176246263786,0.3320500950246089,0.5404014182812258,0.17439166855936056,1.5628179016302948,0.9529996296753487,0.9356564359836619,0.2859533356030619,0.9433380063281523,0.49000297761625405,0.5709258483452032,0.23410176246263786,0.19907677924506254,0.16645480468615798,0.5994434328512042,0.009482255127632528,0.7753804926649946,0.7625471302890657,0.31267392723399867,0.28493159262390033,0.08788263991479713,0.5994434328512042,0.009482255127632528,0.6968083278936338
8,Schubert_D911-24_SC06.npy,0.6013224686080684,0.27813648861565077,0.3803468452292938,0.5144375341259161,0.1940569782158138,1.6056896041546538,0.9544770328988206,0.932901277934573,0.2754250376517903,0.9048194906757946,0.42427856517779305,0.6013224686080684,0.27813648861565077,0.23483228128749545,0.17779356791992337,0.5440699434644258,0.006611263863573172,0.7284747752479224,0.8529254608602725,0.3945132688683617,0.36938474443898067,0.06141678766721246,0.5440699434644258,0.006611263863573172,0.6120979949952114
9,Schubert_D911-21_SC06.npy,0.7892994663243937,0.24489624816600294,0.3738102474685266,0.6442556050794505,0.1951189192336808,1.6649235125426294,0.9473585829245201,0.928462762041239,0.2903635299036768,0.9493982118419165,0.607799083778869,0.7892994663243937,0.24489624816600294,0.22986877569891204,0.042548731922028925,0.7125550199119681,0.022825403479354432,0.7779291553133515,0.8357765317840978,0.25931670509327187,0.24674418140842824,0.02812827499476001,0.7125550199119681,0.022825403479354432,0.7635086983860826
