,0.0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,0.3,0.31,0.32,0.33,0.34,0.35000000000000003,0.36,0.37,0.38,0.39,0.4,0.41000000000000003,0.42,0.43,0.44,0.45,0.46,0.47000000000000003,0.48,0.49,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.5700000000000001,0.58,0.59,0.6,0.61,0.62,0.63,0.64,0.65,0.66,0.67,0.68,0.6900000000000001,0.7000000000000001,0.71,0.72,0.73,0.74,0.75,0.76,0.77,0.78,0.79,0.8,0.81,0.8200000000000001,0.8300000000000001,0.84,0.85,0.86,0.87,0.88,0.89,0.9,0.91,0.92,0.93,0.9400000000000001,0.9500000000000001,0.96,0.97,0.98,0.99,1.0
Mean f_measure,0.08129560447756211,0.10706475883169612,0.11178646409353056,0.12215373675082297,0.14500750006188193,0.17865553397448117,0.21932674385218354,0.26209136595106186,0.3071988405630303,0.3246359899249303,0.34637170958622593,0.3712356402352108,0.39647676081403893,0.4200625329640797,0.4414010544407942,0.4612483497615873,0.47900831549966566,0.49359018618418476,0.5057316573834106,0.5158532386716114,0.524759384847639,0.531645852772268,0.5388546742555522,0.5435000846390993,0.5466328498038877,0.5491526407705689,0.5506460210656953,0.5517993518503699,0.5525607188072232,0.5524933963567694,0.5506632340106845,0.5484875955880438,0.5459253354432881,0.5431868757012431,0.54048231955507,0.537414116638789,0.5333834837962558,0.5293234804702504,0.5252429924204819,0.5210106468047457,0.5158059481992736,0.5109119130887105,0.5054891510966555,0.4993931014790242,0.4931565861106691,0.4870214653170459,0.4803057517368794,0.47238149521976447,0.4647187962920268,0.4571714398106961,0.45011550822219465,0.4429481320285256,0.43614652372398294,0.4288922285954337,0.4212161984939126,0.41350734349281026,0.4052255427432008,0.3970676966828503,0.38872608834850725,0.3801010739104804,0.37141432551090753,0.3623115396611407,0.35300691759329045,0.3433387720575272,0.3336763918558748,0.3239640404870647,0.31383716307451764,0.3037397502447623,0.2937550848675876,0.28329138466209647,0.2734873015929596,0.2636256934206389,0.2528688613005039,0.241436506905656,0.23044582204215447,0.21988089977959605,0.20969890664134672,0.19980997382833773,0.19012549675942392,0.17964138558984608,0.16880043346095772,0.15818524337984344,0.14685242892405473,0.13632460988967565,0.1252070369908457,0.11454713267689925,0.10383769283675558,0.09348260438625526,0.08310406067169648,0.07219307541589172,0.06158446558114713,0.05134410917247218,0.041952634485808875,0.032738102016082064,0.02404385862223743,0.01666315610758989,0.011008141764504842,0.0062872781668309626,0.0027033500405809984,0.0005220244367608152,0.0
Mean Accuracy,0.04239690365218223,0.056617881593949836,0.05927251317367622,0.06514656775161744,0.07832779476479342,0.09833838198553664,0.1235312506256148,0.15127555956311464,0.18200103770829645,0.1942932369743038,0.209950287733945,0.22836989383228798,0.2476454067019281,0.2662153132819854,0.28350218603337585,0.3000195378140427,0.31516173851399976,0.32789161199023514,0.3386771094756984,0.3478413464878567,0.3560206837478783,0.3624720046332523,0.36931671017956225,0.37378880194125513,0.37687085502540113,0.37939331095340384,0.380924403963685,0.3821692264853866,0.3830508632239065,0.38314930992173424,0.3815330461573234,0.3796289570477506,0.3773676903319328,0.37491382962973036,0.3725007123110234,0.36975626033963543,0.3661229903253455,0.3624858666825143,0.3587932425318355,0.355036085557838,0.3503675321732696,0.3459752393626953,0.3411799846304863,0.3358304083857793,0.3303772295706009,0.3249861251827169,0.31914092400325544,0.3122888021783289,0.30573890848771507,0.29935471907945904,0.2934725237636994,0.28755952519436384,0.28200663593005865,0.2761453865456374,0.26993858254967235,0.2637701253658149,0.2571361055788511,0.2507231426113709,0.24423860158859897,0.23759914614741096,0.23091488408234886,0.22398352738753077,0.21702136491368054,0.20981580966121274,0.20270126180888823,0.19559882967231856,0.18829704954220058,0.18104479851114286,0.17401736532756887,0.16680303148443723,0.16011196954408977,0.15342958207419172,0.14622673556268148,0.13869537107210933,0.1315233785939988,0.12471257298400562,0.11820747875074579,0.1119542281366543,0.10590474208752294,0.09940774641988263,0.09279410919374237,0.086418366595844,0.07967909206635705,0.07350372210505704,0.06709656268378421,0.06103876097810355,0.05501282287911904,0.04923733166243974,0.043517155326065086,0.03757821168368871,0.0318727711260788,0.026425160091815527,0.021480365714978286,0.016678660838977993,0.012189953278896942,0.008416043854881955,0.005544260918189222,0.0031580444229426376,0.0013545539321704032,0.0002612786992186095,0.0
